0.1 : 0.825, 1.344, 6.906, 14.610, 2.698, 124.920, 0.726
0.2 : 0.822, 1.354, 6.740, 16.080, 2.698, 124.919, 0.726
0.3 : 0.821, 1.386, 6.602, 12.970, 2.697, 124.917, 0.726
0.4 : 0.821, 1.415, 6.495, 10.941, 2.696, 124.916, 0.727
0.5 : 0.820, 1.435, 6.416, 9.984, 2.696, 124.915, 0.727
0.6 : 0.818, 1.444, 6.354, 9.984, 2.696, 124.914, 0.726
0.7 : 0.817, 1.453, 6.300, 9.994, 2.696, 124.914, 0.726
0.8 : 0.815, 1.461, 6.252, 10.012, 2.696, 124.913, 0.725
1.0 : 0.813, 1.476, 6.169, 10.070, 2.696, 124.911, 0.725
1.1 : 0.812, 1.483, 6.132, 10.109, 2.696, 124.911, 0.724
1.2 : 0.810, 1.489, 6.098, 10.154, 2.697, 124.910, 0.724
1.4 : 0.808, 1.502, 6.035, 10.262, 2.697, 124.909, 0.724
1.6 : 0.806, 1.513, 5.978, 10.393, 2.697, 124.908, 0.723
1.8 : 0.804, 1.524, 5.927, 10.548, 2.697, 124.907, 0.722
2.0 : 0.802, 1.534, 5.879, 10.733, 2.697, 124.906, 0.722
3.0 : 0.794, 1.604, 5.678, 8.902, 2.699, 124.902, 0.720
4.0 : 0.788, 1.670, 5.518, 8.361, 2.699, 124.898, 0.718
5.0 : 0.783, 1.742, 5.380, 7.592, 2.699, 124.895, 0.717
6.0 : 0.778, 1.806, 5.270, 7.316, 2.700, 124.892, 0.715
7.0 : 0.773, 1.865, 5.174, 7.246, 2.702, 124.890, 0.713
8.0 : 0.768, 1.926, 5.093, 7.210, 2.703, 124.887, 0.712
9.0 : 0.763, 2.024, 5.018, 5.232, 2.704, 124.885, 0.710
10.0 : 0.759, 2.089, 4.952, 5.163, 2.706, 124.883, 0.708
noint : 0.830, 1.325, 7.420, 11.714, 2.697, 124.925, 0.728
alpha : -0.01321, 0.0042257
