0.1 : 0.963, 2.018, 5.019, 6.660, 3.079, 124.854, 0.812
0.2 : 0.931, 2.229, 4.640, 11.324, 3.073, 124.849, 0.802
0.3 : 0.907, 3.900, 4.420, 0.002, 3.070, 124.845, 0.795
0.4 : 0.885, 3.093, 4.271, 0.001, 3.068, 124.842, 0.787
0.5 : 0.865, 5.379, 4.162, 63.227, 3.066, 124.839, 0.781
0.6 : 0.851, 5.357, 4.061, 64.123, 3.062, 124.837, 0.776
0.7 : 0.835, 7.896, 3.990, 65.969, 3.060, 124.835, 0.771
0.8 : 0.821, 4.626, 3.927, 67.053, 3.058, 124.833, 0.766
1.0 : 0.797, 4.966, 3.821, 68.298, 3.055, 124.829, 0.757
1.1 : 0.815, 3.996, 3.586, 66.048, 3.028, 124.827, 0.772
1.2 : 0.805, 5.527, 3.546, 65.974, 3.026, 124.825, 0.769
1.4 : 0.787, 3.591, 3.478, 67.854, 3.021, 124.822, 0.763
1.6 : 0.771, 3.735, 3.419, 68.537, 3.016, 124.819, 0.758
1.8 : 0.756, 3.793, 3.368, 68.388, 3.012, 124.816, 0.753
2.0 : 0.741, 3.659, 3.325, 68.271, 3.009, 124.814, 0.748
3.0 : 0.681, 4.100, 3.170, 67.732, 2.993, 124.802, 0.725
4.0 : 0.625, 1.536, 3.105, 2.323, 2.991, 124.792, 0.696
5.0 : 0.589, 1.601, 2.999, 1.568, 2.981, 124.783, 0.680
6.0 : 0.559, 1.675, 2.923, 1.081, 2.972, 124.776, 0.666
7.0 : 0.533, 1.739, 2.851, 0.833, 2.963, 124.768, 0.653
8.0 : 0.508, 1.864, 2.796, 0.001, 2.960, 124.762, 0.637
9.0 : 0.488, 1.903, 2.754, 0.001, 2.951, 124.755, 0.628
10.0 : 0.472, 1.933, 2.708, 0.001, 2.941, 124.749, 0.621
noint : 1.013, 1.669, 7.446, 4.133, 3.105, 124.865, 0.825
alpha : -0.03667, 0.0065832
