0.1 : 0.728, 1.145, 39.516, 19.071, 2.838, 124.834, 1.005
0.2 : 0.724, 1.146, 31.927, 23.113, 2.837, 124.831, 1.002
0.3 : 0.720, 1.147, 27.966, 27.717, 2.836, 124.829, 1.000
0.4 : 0.717, 1.148, 25.445, 33.427, 2.835, 124.827, 0.998
0.5 : 0.714, 1.149, 23.599, 41.017, 2.834, 124.825, 0.997
0.6 : 0.712, 1.149, 22.171, 51.834, 2.833, 124.823, 0.995
0.7 : 0.710, 1.149, 21.028, 68.242, 2.833, 124.822, 0.994
0.8 : 0.707, 1.150, 20.077, 99.711, 2.832, 124.821, 0.993
1.0 : 0.704, 1.152, 18.537, 285.066, 2.831, 124.818, 0.990
1.1 : 0.702, 1.157, 17.870, 299.857, 2.831, 124.817, 0.990
1.2 : 0.701, 1.162, 17.277, 299.987, 2.830, 124.816, 0.989
1.4 : 0.698, 1.167, 16.331, 287.194, 2.829, 124.814, 0.987
1.6 : 0.696, 1.176, 15.503, 299.973, 2.828, 124.812, 0.986
1.8 : 0.693, 1.184, 14.802, 299.987, 2.827, 124.811, 0.985
2.0 : 0.691, 1.192, 14.198, 299.992, 2.826, 124.809, 0.984
3.0 : 0.681, 1.215, 12.163, 297.924, 2.823, 124.802, 0.978
4.0 : 0.673, 1.246, 10.825, 299.799, 2.819, 124.796, 0.974
5.0 : 0.665, 1.265, 9.926, 299.999, 2.817, 124.791, 0.970
6.0 : 0.659, 1.288, 9.228, 288.149, 2.814, 124.786, 0.966
7.0 : 0.654, 1.317, 8.656, 299.834, 2.812, 124.781, 0.964
8.0 : 0.649, 1.343, 8.191, 299.999, 2.810, 124.777, 0.961
9.0 : 0.644, 1.370, 7.803, 299.932, 2.808, 124.773, 0.958
10.0 : 0.638, 1.368, 7.489, 299.572, 2.807, 124.770, 0.954
noint : 0.738, 1.140, 110.488, 13.517, 2.842, 124.841, 1.011
alpha : -0.02250, 0.0050897
