0.1 : 0.696, 1.204, 31.739, 7.828, 2.793, 124.910, 0.965
0.2 : 0.695, 1.214, 25.859, 8.444, 2.789, 124.909, 0.966
0.3 : 0.695, 1.222, 22.987, 9.015, 2.786, 124.908, 0.966
0.4 : 0.694, 1.228, 21.165, 9.585, 2.783, 124.907, 0.966
0.5 : 0.693, 1.234, 19.747, 10.167, 2.780, 124.906, 0.966
0.6 : 0.693, 1.239, 18.572, 10.776, 2.778, 124.905, 0.966
0.7 : 0.692, 1.243, 17.621, 11.425, 2.776, 124.904, 0.966
0.8 : 0.691, 1.247, 16.841, 12.125, 2.774, 124.903, 0.966
1.0 : 0.690, 1.255, 15.602, 13.685, 2.771, 124.902, 0.967
1.1 : 0.690, 1.258, 15.090, 14.569, 2.769, 124.901, 0.967
1.2 : 0.689, 1.262, 14.626, 15.552, 2.768, 124.901, 0.967
1.4 : 0.688, 1.268, 13.842, 17.872, 2.765, 124.900, 0.967
1.6 : 0.687, 1.274, 13.194, 20.841, 2.763, 124.899, 0.967
1.8 : 0.686, 1.279, 12.649, 24.818, 2.760, 124.898, 0.967
2.0 : 0.685, 1.284, 12.177, 30.438, 2.758, 124.897, 0.967
3.0 : 0.684, 1.373, 10.341, 15.206, 2.747, 124.893, 0.969
4.0 : 0.681, 1.405, 9.239, 23.009, 2.739, 124.890, 0.969
5.0 : 0.683, 1.677, 8.328, 2.933, 2.727, 124.887, 0.974
6.0 : 0.679, 1.734, 7.786, 2.784, 2.722, 124.884, 0.973
7.0 : 0.674, 1.775, 7.357, 2.815, 2.717, 124.882, 0.971
8.0 : 0.670, 1.807, 7.007, 2.939, 2.713, 124.879, 0.969
9.0 : 0.666, 1.834, 6.714, 3.152, 2.710, 124.877, 0.966
10.0 : 0.662, 1.885, 6.457, 3.073, 2.706, 124.875, 0.965
noint : 0.696, 1.182, 69.337, 6.659, 2.803, 124.914, 0.964
alpha : -0.01231, 0.0052186
