0.1 : 1.063, 1.742, 7.280, 7.879, 3.619, 124.854, 0.982
0.2 : 1.067, 1.829, 6.727, 5.781, 3.612, 124.852, 0.982
0.3 : 1.067, 1.859, 6.392, 5.803, 3.609, 124.850, 0.982
0.4 : 1.070, 1.939, 6.110, 4.773, 3.604, 124.848, 0.983
0.5 : 1.073, 2.104, 5.879, 2.292, 3.600, 124.847, 0.984
0.6 : 1.073, 2.179, 5.715, 1.665, 3.598, 124.846, 0.984
0.7 : 1.071, 2.198, 5.590, 1.629, 3.597, 124.845, 0.983
0.8 : 1.071, 2.214, 5.464, 1.604, 3.596, 124.844, 0.982
1.0 : 1.069, 2.242, 5.269, 1.580, 3.594, 124.842, 0.981
1.1 : 1.069, 2.256, 5.180, 1.560, 3.592, 124.841, 0.981
1.2 : 1.069, 2.368, 5.083, 1.078, 3.590, 124.840, 0.981
1.4 : 1.068, 2.396, 4.944, 1.039, 3.589, 124.839, 0.980
1.6 : 1.067, 2.420, 4.818, 1.009, 3.587, 124.837, 0.979
1.8 : 1.065, 2.440, 4.712, 1.000, 3.586, 124.836, 0.978
2.0 : 1.064, 2.456, 4.614, 1.000, 3.584, 124.835, 0.977
3.0 : 1.058, 2.528, 4.235, 1.040, 3.579, 124.829, 0.973
4.0 : 1.052, 2.579, 3.970, 1.185, 3.574, 124.824, 0.969
5.0 : 1.047, 2.649, 3.766, 0.852, 3.570, 124.820, 0.966
6.0 : 1.043, 2.691, 3.600, 1.024, 3.566, 124.816, 0.963
7.0 : 1.043, 4.097, 3.439, 38.339, 3.558, 124.813, 0.964
8.0 : 1.045, 3.436, 3.297, 31.732, 3.549, 124.810, 0.965
9.0 : 1.042, 3.160, 3.192, 22.867, 3.546, 124.807, 0.963
10.0 : 1.039, 4.061, 3.103, 47.435, 3.542, 124.804, 0.961
noint : 1.060, 1.717, 8.979, 5.851, 3.628, 124.859, 0.983
alpha : -0.01758, 0.0044205
