0.1 : 0.987, 1.481, 10.911, 300.000, 7.504, 124.816, 1.140
0.2 : 0.985, 1.518, 9.802, 300.000, 7.493, 124.812, 1.139
0.3 : 0.981, 1.528, 9.177, 300.000, 7.486, 124.809, 1.137
0.4 : 0.980, 1.553, 8.662, 300.000, 7.479, 124.807, 1.136
0.5 : 0.979, 1.576, 8.257, 300.000, 7.472, 124.805, 1.135
0.6 : 0.977, 1.599, 7.927, 300.000, 7.466, 124.803, 1.134
0.7 : 0.976, 1.621, 7.644, 300.000, 7.460, 124.801, 1.134
0.8 : 0.975, 1.642, 7.415, 300.000, 7.455, 124.799, 1.133
1.0 : 0.970, 1.643, 7.082, 300.000, 7.450, 124.796, 1.130
1.1 : 0.968, 1.660, 6.915, 300.000, 7.445, 124.795, 1.130
1.2 : 0.967, 1.678, 6.767, 300.000, 7.442, 124.793, 1.129
1.4 : 0.965, 1.715, 6.503, 300.000, 7.434, 124.791, 1.128
1.6 : 0.962, 1.738, 6.290, 300.000, 7.428, 124.788, 1.127
1.8 : 0.959, 1.769, 6.101, 299.999, 7.423, 124.786, 1.126
2.0 : 0.957, 1.800, 5.937, 300.000, 7.417, 124.784, 1.124
3.0 : 0.943, 1.891, 5.364, 300.000, 7.399, 124.774, 1.117
4.0 : 0.933, 2.079, 4.963, 300.000, 7.382, 124.767, 1.112
5.0 : 0.920, 2.018, 4.703, 281.729, 7.372, 124.760, 1.105
6.0 : 0.910, 2.154, 4.486, 300.000, 7.361, 124.753, 1.099
7.0 : 0.900, 2.380, 4.317, 298.418, 7.352, 124.748, 1.094
8.0 : 0.890, 5.262, 4.180, 179.631, 7.345, 124.742, 1.089
9.0 : 0.881, 3.584, 4.064, 108.710, 7.339, 124.737, 1.084
10.0 : 0.872, 4.417, 3.965, 157.907, 7.333, 124.732, 1.079
noint : 0.996, 1.473, 14.947, 17.262, 7.528, 124.826, 1.146
alpha : -0.02954, 0.0030034
