0.1 : 0.969, 1.516, 13.107, 18.576, 6.764, 124.821, 1.106
0.2 : 0.964, 1.525, 12.065, 28.538, 6.760, 124.819, 1.103
0.3 : 0.959, 1.532, 11.371, 49.358, 6.757, 124.818, 1.102
0.4 : 0.955, 1.538, 10.937, 108.132, 6.755, 124.817, 1.100
0.5 : 0.952, 1.555, 10.525, 195.175, 6.752, 124.816, 1.099
0.6 : 0.950, 1.579, 10.191, 193.232, 6.751, 124.815, 1.098
0.7 : 0.948, 1.596, 9.876, 295.849, 6.748, 124.814, 1.098
0.8 : 0.946, 1.620, 9.604, 275.614, 6.745, 124.813, 1.097
1.0 : 0.942, 1.659, 9.166, 293.240, 6.741, 124.812, 1.096
1.1 : 0.941, 1.680, 8.968, 298.435, 6.738, 124.811, 1.096
1.2 : 0.939, 1.699, 8.814, 299.993, 6.736, 124.810, 1.095
1.4 : 0.936, 1.735, 8.505, 265.350, 6.732, 124.809, 1.094
1.6 : 0.933, 1.775, 8.222, 295.225, 6.729, 124.808, 1.093
1.8 : 0.930, 1.814, 8.019, 263.113, 6.727, 124.807, 1.092
2.0 : 0.924, 1.792, 7.894, 298.429, 6.728, 124.806, 1.089
3.0 : 0.910, 1.902, 7.158, 131.348, 6.720, 124.802, 1.083
4.0 : 0.899, 2.726, 6.614, 0.160, 6.711, 124.798, 1.079
5.0 : 0.887, 2.789, 6.277, 0.219, 6.710, 124.795, 1.072
6.0 : 0.875, 2.838, 6.009, 0.326, 6.711, 124.792, 1.066
7.0 : 0.864, 6.950, 5.795, 52.337, 6.710, 124.789, 1.060
8.0 : 0.858, 4.473, 5.560, 50.644, 6.704, 124.786, 1.057
9.0 : 0.850, 4.431, 5.398, 51.499, 6.703, 124.784, 1.053
10.0 : 0.841, 4.229, 5.258, 52.213, 6.702, 124.782, 1.048
noint : 0.980, 1.488, 17.494, 11.161, 6.774, 124.826, 1.110
alpha : -0.01385, 0.0030450
