0.1 : 1.190, 1.916, 6.148, 10.156, 2.523, 124.819, 0.944
0.2 : 1.168, 1.992, 5.657, 14.991, 2.518, 124.815, 0.939
0.3 : 1.152, 2.176, 5.319, 4.505, 2.514, 124.811, 0.936
0.4 : 1.139, 2.628, 5.119, 0.431, 2.511, 124.808, 0.933
0.5 : 1.125, 2.837, 4.979, 0.021, 2.508, 124.806, 0.930
0.6 : 1.110, 2.879, 4.887, 0.010, 2.508, 124.803, 0.926
0.7 : 1.095, 2.902, 4.837, 0.018, 2.508, 124.801, 0.923
0.8 : 1.083, 2.972, 4.782, 0.001, 2.507, 124.799, 0.920
1.0 : 1.060, 4.299, 4.692, 123.790, 2.505, 124.795, 0.914
1.1 : 1.050, 3.020, 4.643, 0.010, 2.505, 124.794, 0.911
1.2 : 1.042, 3.064, 4.590, 0.001, 2.504, 124.792, 0.908
1.4 : 1.027, 2.908, 4.478, 1.356, 2.502, 124.789, 0.904
1.6 : 1.019, 3.174, 4.346, 0.731, 2.497, 124.786, 0.903
1.8 : 1.006, 2.631, 4.260, 0.010, 2.496, 124.784, 0.899
2.0 : 0.995, 2.886, 4.175, 0.209, 2.495, 124.781, 0.895
3.0 : 0.951, 3.256, 3.872, 0.506, 2.487, 124.770, 0.881
4.0 : 0.923, 6.082, 3.635, 14.650, 2.474, 124.761, 0.874
5.0 : 0.892, 5.938, 3.506, 12.598, 2.467, 124.753, 0.863
6.0 : 0.866, 5.678, 3.391, 15.650, 2.461, 124.745, 0.854
7.0 : 0.844, 6.015, 3.283, 18.268, 2.455, 124.739, 0.846
8.0 : 0.825, 5.968, 3.183, 20.189, 2.450, 124.732, 0.838
9.0 : 0.809, 1.799, 3.117, 2.635, 2.440, 124.726, 0.834
10.0 : 0.794, 1.821, 3.043, 2.246, 2.435, 124.721, 0.828
noint : 1.203, 1.699, 10.343, 9.625, 2.540, 124.830, 0.950
alpha : -0.03459, 0.0067536
