0.1 : 1.123, 1.700, 9.192, 20.882, 2.920, 124.853, 0.960
0.2 : 1.107, 1.687, 8.544, 87.865, 2.917, 124.849, 0.957
0.3 : 1.093, 1.697, 8.264, 143.289, 2.915, 124.847, 0.954
0.4 : 1.082, 1.710, 8.066, 277.460, 2.912, 124.844, 0.952
0.5 : 1.073, 1.729, 7.900, 299.742, 2.910, 124.842, 0.951
0.6 : 1.064, 1.748, 7.748, 298.067, 2.908, 124.841, 0.949
0.7 : 1.057, 1.766, 7.612, 299.636, 2.906, 124.839, 0.948
0.8 : 1.050, 1.783, 7.499, 299.888, 2.905, 124.838, 0.947
1.0 : 1.038, 1.817, 7.252, 299.226, 2.902, 124.835, 0.944
1.1 : 1.032, 1.849, 7.091, 286.199, 2.900, 124.833, 0.943
1.2 : 1.036, 1.867, 6.968, 68.118, 2.892, 124.832, 0.947
1.4 : 1.028, 2.761, 6.885, 1.915, 2.887, 124.830, 0.947
1.6 : 1.017, 2.721, 6.805, 10.341, 2.886, 124.828, 0.945
1.8 : 1.006, 2.779, 6.730, 0.675, 2.886, 124.826, 0.942
2.0 : 0.997, 3.128, 6.679, 0.012, 2.884, 124.824, 0.940
3.0 : 0.959, 7.443, 6.410, 20.636, 2.879, 124.815, 0.930
4.0 : 0.928, 6.759, 6.226, 19.572, 2.874, 124.808, 0.922
5.0 : 0.901, 5.065, 6.124, 20.031, 2.870, 124.802, 0.914
6.0 : 0.878, 7.409, 6.058, 16.825, 2.867, 124.796, 0.907
7.0 : 0.858, 4.566, 5.993, 60.756, 2.862, 124.791, 0.902
8.0 : 0.840, 4.688, 5.942, 60.402, 2.859, 124.786, 0.897
9.0 : 0.823, 5.177, 5.898, 61.260, 2.856, 124.782, 0.891
10.0 : 0.808, 5.013, 5.868, 63.309, 2.853, 124.778, 0.886
noint : 1.151, 1.737, 12.788, 6.399, 2.927, 124.861, 0.968
alpha : -0.02647, 0.0056759
