0.1 : 1.025, 1.494, 183.394, 297.933, 1.584, 124.822, 0.980
0.2 : 1.013, 1.507, 172.949, 249.283, 1.586, 124.821, 0.976
0.3 : 1.002, 1.510, 168.403, 274.575, 1.587, 124.820, 0.973
0.4 : 0.993, 1.503, 165.819, 293.248, 1.589, 124.820, 0.970
0.5 : 0.985, 1.509, 162.675, 295.493, 1.590, 124.819, 0.968
0.6 : 0.979, 1.514, 160.730, 294.347, 1.591, 124.818, 0.966
0.7 : 0.973, 1.519, 159.481, 291.162, 1.592, 124.818, 0.964
0.8 : 0.967, 1.524, 159.266, 286.404, 1.593, 124.817, 0.962
1.0 : 0.957, 1.532, 160.171, 270.204, 1.595, 124.817, 0.959
1.1 : 0.953, 1.536, 160.529, 257.491, 1.595, 124.816, 0.957
1.2 : 0.949, 1.541, 161.073, 241.753, 1.596, 124.816, 0.956
1.4 : 0.941, 1.549, 162.688, 201.817, 1.597, 124.815, 0.953
1.6 : 0.932, 1.539, 163.113, 200.875, 1.599, 124.814, 0.950
1.8 : 0.924, 1.532, 163.745, 204.683, 1.601, 124.814, 0.946
2.0 : 0.917, 1.536, 164.441, 175.642, 1.602, 124.813, 0.944
3.0 : 0.884, 1.467, 162.748, 260.845, 1.611, 124.810, 0.929
4.0 : 0.861, 1.470, 166.624, 283.650, 1.616, 124.808, 0.920
5.0 : 0.843, 1.473, 165.851, 299.751, 1.620, 124.806, 0.912
6.0 : 0.827, 1.477, 163.417, 285.769, 1.624, 124.804, 0.904
7.0 : 0.813, 1.482, 160.649, 252.796, 1.628, 124.803, 0.898
8.0 : 0.800, 1.487, 158.303, 174.152, 1.631, 124.801, 0.892
9.0 : 0.788, 1.497, 157.138, 100.647, 1.635, 124.799, 0.886
10.0 : 0.778, 1.497, 157.184, 298.474, 1.638, 124.798, 0.881
noint : 1.056, 1.455, 193.528, 211.729, 1.581, 124.825, 0.986
alpha : -0.00855, 0.0081261
