0.1 : 0.716, 1.024, 10.055, 25.211, 7.269, 124.926, 0.909
0.2 : 0.716, 1.023, 10.014, 26.319, 7.270, 124.926, 0.908
0.3 : 0.715, 1.023, 9.983, 27.262, 7.270, 124.926, 0.908
0.4 : 0.715, 1.022, 9.957, 28.119, 7.270, 124.926, 0.908
0.5 : 0.714, 1.022, 9.934, 28.921, 7.270, 124.926, 0.907
0.6 : 0.714, 1.021, 9.914, 29.680, 7.270, 124.926, 0.907
0.7 : 0.714, 1.021, 9.897, 30.406, 7.270, 124.926, 0.907
0.8 : 0.714, 1.021, 9.881, 31.106, 7.270, 124.926, 0.907
1.0 : 0.713, 1.020, 9.852, 32.444, 7.270, 124.926, 0.906
1.1 : 0.713, 1.020, 9.838, 33.088, 7.270, 124.926, 0.906
1.2 : 0.713, 1.020, 9.826, 33.716, 7.270, 124.926, 0.906
1.4 : 0.712, 1.020, 9.802, 34.934, 7.270, 124.927, 0.906
1.6 : 0.712, 1.020, 9.780, 36.103, 7.269, 124.927, 0.906
1.8 : 0.712, 1.020, 9.759, 37.230, 7.269, 124.927, 0.905
2.0 : 0.711, 1.020, 9.739, 38.318, 7.269, 124.927, 0.905
3.0 : 0.710, 1.020, 9.652, 43.252, 7.268, 124.927, 0.905
4.0 : 0.710, 1.021, 9.581, 47.520, 7.266, 124.927, 0.904
5.0 : 0.709, 1.022, 9.520, 51.291, 7.265, 124.927, 0.904
6.0 : 0.708, 1.023, 9.470, 54.743, 7.263, 124.927, 0.904
7.0 : 0.708, 1.025, 9.428, 58.030, 7.262, 124.928, 0.904
8.0 : 0.708, 1.026, 9.387, 61.190, 7.261, 124.928, 0.904
9.0 : 0.707, 1.028, 9.344, 64.206, 7.260, 124.928, 0.904
10.0 : 0.707, 1.030, 9.287, 67.055, 7.258, 124.928, 0.904
noint : 0.717, 1.023, 10.121, 23.324, 7.272, 124.926, 0.909
alpha : 0.00072, 0.0021145
