0.1 : 0.983, 1.445, 6.280, 12.193, 0.482, 124.905, 0.734
0.2 : 0.972, 1.438, 5.903, 27.559, 0.481, 124.902, 0.733
0.3 : 0.964, 1.459, 5.681, 45.101, 0.480, 124.900, 0.732
0.4 : 0.956, 1.478, 5.527, 85.644, 0.479, 124.898, 0.731
0.5 : 0.949, 1.504, 5.410, 127.129, 0.479, 124.897, 0.730
0.6 : 0.942, 1.528, 5.319, 161.146, 0.478, 124.895, 0.729
0.7 : 0.935, 1.546, 5.247, 182.414, 0.478, 124.894, 0.729
0.8 : 0.929, 1.566, 5.187, 217.004, 0.477, 124.893, 0.728
1.0 : 0.918, 1.554, 5.067, 76.432, 0.476, 124.890, 0.726
1.1 : 0.913, 1.566, 5.024, 96.701, 0.476, 124.889, 0.725
1.2 : 0.908, 1.577, 4.982, 116.412, 0.475, 124.888, 0.724
1.4 : 0.899, 1.600, 4.912, 155.674, 0.475, 124.887, 0.723
1.6 : 0.891, 1.626, 4.824, 295.513, 0.474, 124.885, 0.722
1.8 : 0.885, 1.670, 4.749, 268.678, 0.473, 124.883, 0.721
2.0 : 0.879, 1.713, 4.686, 266.455, 0.472, 124.882, 0.721
3.0 : 0.857, 2.464, 4.405, 74.704, 0.469, 124.875, 0.720
4.0 : 0.826, 2.074, 4.324, 0.001, 0.467, 124.869, 0.713
5.0 : 0.804, 2.092, 4.242, 0.001, 0.465, 124.864, 0.710
6.0 : 0.785, 2.108, 4.165, 0.001, 0.464, 124.860, 0.707
7.0 : 0.768, 2.124, 4.101, 0.001, 0.462, 124.856, 0.703
8.0 : 0.751, 2.137, 4.064, 0.001, 0.460, 124.852, 0.701
9.0 : 0.738, 2.149, 4.018, 0.001, 0.459, 124.848, 0.699
10.0 : 0.725, 2.163, 3.971, 0.001, 0.458, 124.845, 0.696
noint : 0.994, 1.393, 8.241, 7.726, 0.485, 124.911, 0.736
alpha : -0.02109, 0.0146970
